movie_id,actor_id,cast_id,char_name,char_gender,order
10153,2231,13,Dr. Harry Adams,2,2
10153,9979,14,Captain Harold C. Barnes,2,3
10153,23626,15,Dr. Ted Fielding,2,4
10153,15758,16,Alice 'Teeny' Fletcher,1,5
10153,1525534,24,Jane Edmunds,0,6
10153,168702,25,Helicopter Pilot,2,7
10153,132434,26,Seaman,2,8
10153,25544,27,O.S.S.A. Instructor,2,9
10153,172677,28,O.S.S.A. Official,2,10
153518,58224,8,Red (voice),2,0
153518,54415,10,Chuck (voice),2,1
153518,62862,11,Bomb (voice),2,2
153518,52792,9,Matilda (voice),1,3
153518,19278,14,Leonard (voice),2,4
153518,22970,7,Mighty Eagle (voice),2,5
153518,2228,28,Terence (voice),2,6
153518,298410,17,Judge Peckinpah (voice),2,7
153518,1240487,13,Stella / Eva the Birthday Mom (voice),1,8
153518,25147,19,Ross / Cyrus / Mime (voice),2,9
153518,500427,29,Edward the Birthday Dad (voice),0,10
8676,10297,1,Ben 'Finn' Finnegan,2,0
8676,11661,2,Tess Finnegan,1,1
8676,55636,3,Nigel Honeycutt,2,2
8676,1125,7,Alfonz,2,3
8676,4433,5,Gemma Honeycutt,1,4
8676,55638,9,Bigg Bunny,2,5
8676,5538,6,Moe Fitch,2,6
8676,55637,8,Curtis,2,7
8676,40259,10,Cordell,2,8
8676,61607,17,Gary,2,9
8676,28036,16,Eddie,2,10
20829,19292,3,George Simmons,2,0
20829,19274,4,Ira Wright,2,1
20829,41087,5,Laura,1,2
20829,8783,6,Clarke,2,3
20829,21007,7,Leo Koenig,2,4
20829,17881,8,Mark Taylor Jackson,2,5
20829,150,9,Chuck,2,6
20829,86626,10,Randy,2,7
20829,119592,15,Daisy Danby,1,8
20829,41090,27,Mable,1,9
20829,963429,28,Ingrid,1,10
4349,134,11,Ronald Fleury,2,0
4349,9278,12,Janet Mayes,1,1
4349,2955,13,Grant Sykes,2,2
4349,23532,14,Adam Leavitt,2,3
4349,762,15,Sergeant Haytham,2,4
4349,12799,16,Damon Schmidt,2,5
4349,766,31,Colonel Faris Al Ghazi,2,6
4349,28633,32,Robert Grace,2,7
4349,74428,33,Aaron Jackson,2,8
4349,3497,34,Francis Manner,2,9
4349,3713,35,Elaine Flowers,1,10
9718,23659,8,Ricky Bobby,2,0
9718,4764,9,"Cal Naughton, Jr.",2,1
9718,6730,33,Jean Girard,2,2
9718,21163,1,Reese Bobby,2,3
9718,61981,7,Lucius Washington,2,4
9718,57451,30,Carley Bobby,1,5
9718,9273,32,Susan,1,6
9718,43775,2,Lucy Bobby,1,7
9718,28637,34,Gregory,2,8
9718,28640,38,Mrs. Dennit,1,9
9718,28638,11,Hershell,2,10
10808,776,7,Dr. John Dolittle,2,0
10808,31029,8,Lisa Dolittle,1,1
10808,66896,9,Charisse Dolittle,1,2
10808,31031,10,Maya Dolittle,1,3
10808,16855,12,Girl Bear Cub,1,4
10808,31531,36,Seeing Eye Dog / Wassup Fish / Mouse (voice),0,5
10808,28637,14,Eugene Wilson,2,7
10808,23970,15,Secretary,1,8
10808,51547,16,Eldon,2,9
10808,1100,18,White Wolf (voice) (archive sound) (uncredited),2,10
10808,43120,19,Lennie the Weasel (voice),2,11
197,2461,5,William Wallace,2,0
197,2462,6,Murron MacClannough,0,1
197,1957,7,Princess Isabelle,1,2
197,2463,8,King Edward,2,3
197,2464,9,Robert the Bruce,2,4
197,2039,10,Hamish Campbell,2,5
197,2465,11,Young William Wallace,0,6
197,2467,12,Campbell,2,7
197,2468,13,MacClannough,2,8
197,2469,14,Mother MacClannough,0,9
197,2470,15,Young Murron MacClannough,0,10
25,134,1,Staff Sgt. Sykes,2,0
25,131,2,Anthony Swofford,2,1
25,132,3,D.I. Fitch,2,1
25,155,15,Kruger,2,3
25,133,4,Alan Troy,2,4
25,10964,16,Ramon Escobar,2,5
25,2955,17,Lt. Col. Kazinski,2,6
25,49271,18,Fergus O'Donnell,2,7
25,150194,19,Poitier,2,8
25,17697,20,Corporal Harrigan,2,9
25,107939,21,Julius,2,10
35,198,2,Homer / Itchy / Barney / Grampa / Stage Manager / Krusty the Clown / Mayor Quimby / Mayor's Aide / Multi-Eyed Squirrel / Panicky Man / Sideshow Mel / Mr. Teeny / EPA Official / Kissing Cop / Bear / Boy on Phone / NSA Worker / Officer / Santa's Little Helper / Squeaky-Voiced Teen (voice),2,0
35,199,3,Marge Simpson / Selma / Patty (voice),1,1
35,200,4,Bart Simpson / Maggie Simpson / Ralph / Nelson / Todd Flanders / TV Daughter / Woman on Phone (voice),1,2
35,5586,5,Lisa Simpson (voice),1,3
35,5587,10,Professor Frink / Comic Book Guy / Moe / Chief Wiggum / Lou / Carl / Cletus / Bumblebee Man / Male EPA Worker / Dome Depot Announcer / Kissing Cop / Carnival Barker / Counter Man / Apu / Drederick Tatum / Sea Captain / EPA Passenger / Robot / Dr. Nick / Wise Guy (voice),2,4
35,6008,13,Scratchy / Mr. Burns / Rev. Lovejoy / Ned Flanders / Lenny / Skull / President Arnold Schwarzenegger / Kent Brockman / Principal Skinner / Dr. Hibbert / Smithers / Toll Booth Man / Guard / Otto / Kang (voice),2,5
35,7090,15,Sideshow Bob (voice),2,6
35,23211,16,Colin (voice),0,7
35,6009,17,Milhouse Van Houten / Jimbo Jones / Rod Flanders (voice),1,8
35,6036,20,Mrs. Krabappel (voice),1,9
35,3266,21,Fat Tony (voice),2,10
11086,206,1,Peter Appleton,2,0
11086,2641,12,Harry Trimble,2,1
11086,8332,11,Adele Stanton,1,2
11086,28010,16,Doc Stanton,2,3
11086,11066,4,Congressman Doyle,2,4
11086,12438,2,Elvin Glyde,2,5
11086,12122,14,Kevin Bannerman,2,6
11086,12645,3,Mayor Ernie Cole,0,7
11086,15011,13,Sheriff Cecil Coleman,2,8
11086,97266,15,Emmett Smith,2,9
11086,6577,17,Stan Keller,2,10
10477,65561,1,Jimmy Bly,2,0
10477,2692,2,Demille Bly,2,1
10477,1844,3,Beau Brandenburg,2,2
10477,13241,4,Sophia Simone,1,3
10477,16483,14,Joe Tanto,2,4
10477,16475,15,Carl Henry,2,5
10477,43372,16,Lucretia Clan,1,6
10477,11150,17,Cathy Heguy,1,7
10477,66143,18,Memo Moreno,0,8
10477,15011,19,Crusher,2,9
10477,52334,20,Nina,0,10
1997,20526,11,Naï-Rea,1,0
1997,529,12,Aidan McRory,2,1
1997,20527,14,Seine Exzellenz,0,3
1997,20528,15,Dorfältester,0,4
1997,20529,16,Paulette,0,5
1997,13687,17,Eugène Normandin,2,6
1997,20530,18,Mathilde Normandin,1,7
1997,20531,19,Zerbino,0,8
1997,20532,20,Saladin,2,9
1997,1281,21,Raoul Normandin,2,10
1997,1014207,22,His Excellency's Majordomo,2,11
6947,18997,3,Ivy Walker,1,0
6947,73421,4,Lucius Hunt,2,1
6947,3490,5,Noah Percy,2,2
6947,227,6,Edward Walker,2,3
6947,10205,7,Alice Hunt,1,4
6947,2039,8,August Nicholson,2,5
6947,1956,9,Mrs. Clack,1,6
6947,1989,10,Vivian Percy,1,7
6947,51532,11,Robert Percy,2,8
6947,1479,12,Victor,2,9
6947,18261,13,Tabitha Walker,1,10
3050,776,1,Dr. John Dolittle,2,0
3050,15531,13,Archer Dolittle,2,1
3050,17485,14,Dr. Mark Weller,2,2
3050,1039,15,Calloway,2,3
3050,31028,16,Dr. Gene Reiss,2,4
3050,31029,17,Lisa Dolittle,1,5
3050,31031,18,Maya Dolittle,1,6
3050,4175,19,Dr. Fish,2,7
3050,31032,20,Dr. Sam Litvack,2,8
3050,66896,21,Charisse Dolittle,1,9
3050,5151,22,Woman,1,10
2675,2461,2,Rev. Graham Hess,2,0
2675,73421,11,Merrill Hess,2,1
2675,28042,12,Morgan Hess,2,2
2675,17140,13,Bo Hess,1,3
2675,1956,14,Officer Paski,1,4
2675,11614,15,Ray Reddy,2,5
2675,23627,16,Colleen Hess,1,6
2675,28043,17,SFC Cunningham,2,7
2675,28044,18,"Tracey Abernathy, die Apothekerin",1,8
2675,28046,20,Mrs. Nathan,1,9
2675,22215,21,Lionel Prichard,2,10
809,12073,29,Shrek (voice),2,0
809,776,18,Donkey (voice),2,1
809,6941,19,Princess Fiona (voice),1,2
809,5823,20,Queen (voice),1,3
809,3131,21,Puss In Boots (voice),2,4
809,8930,22,King (voice),0,5
809,4757,23,Prince Charming (voice),2,6
809,12094,24,Fairy Godmother (voice),1,7
809,12095,25,Pinocchio/Three Pigs (voice),2,8
809,12080,26,Gingerbread Man/Cedric/Announcer/Muffin Man/Mongo (voice),2,9
809,12097,27,Blind Mouse (voice),2,10
920,887,13,Lightning McQueen (voice),2,0
920,3636,14,Doc Hudson (voice),2,1
920,5149,15,Sally Carrera (voice),1,2
920,15897,16,Mater (voice),2,3
920,4252,18,Luigi (voice),2,4
920,11159,17,Ramone (voice),2,5
920,15902,22,Sheriff (voice),0,6
920,15903,23,Fillmore (voice),2,7
920,15900,21,Sarge (voice),2,8
920,15899,20,Flo (voice),1,9
920,15898,19,Guido (voice),2,10
4806,1204,5,Maggie Carpenter,1,0
4806,1205,6,Ike Graham,2,1
4806,3234,7,Peggy Flemming,1,2
4806,12931,8,Ellie Graham,1,3
4806,1210,9,Fisher,2,4
4806,22227,10,Coach Bob Kelly,2,5
4806,15900,11,Walter Carpenter,2,6
4806,10825,12,Priest Brian Norris,2,7
4806,6068,13,Pretty Woman in Bar,1,8
4806,32291,14,Model Shelby,1,9
4806,80874,27,Final Wedding Pastor,2,10
7451,12835,8,Xander Cage,2,0
7451,18514,9,Yelena,1,1
7451,2231,11,Agent Augustus Gibbons,2,2
7451,11160,163,El Jefe,2,3
7451,65240,61,Jordan King,1,4
7451,20982,10,Yorgi,2,5
7451,53347,12,Agent Toby Lee Shavers,0,6
7451,2341,14,Milan Sova,0,7
7451,39849,160,Kirill,2,8
7451,137332,161,Viktor,2,9
7451,140250,162,Senator Click Hotchkiss,2,10
228165,78798,9,SpongeBob / Gary / Agreeable Mob Member / Waffle (voice),2,0
228165,34398,10,Patrick / Male Fish / Eager Customer (voice),2,1
228165,70615,11,Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice),2,2
228165,6574,12,Mr.Krabs (voice),2,3
228165,78799,13,Sandy (voice),1,4
228165,3131,15,Burger Beard,2,6
228165,89599,149,Seagull (voice),0,7
228165,83414,150,Seagull (voice),2,8
228165,42362,151,Seagull (voice),2,9
228165,43125,152,Seagull (voice),2,10
228165,24362,153,Seagull (voice),2,11
3595,2461,1,Tom Mullen,2,0
3595,33,17,Det. Jimmy Shaker,2,1
3595,18792,18,Agent Lonnie Hawkins,2,2
3595,14343,19,Katherine Mullen,1,3
3595,3127,20,Maris,1,4
3595,33239,21,Sean Mullen,2,5
3595,23626,22,Clark Barnes,2,6
3595,2680,23,Cubby Barnes,2,7
3595,3212,24,Miles Roberts,2,8
3595,33240,25,Agent Kimba Welch,1,9
3595,33241,26,Agent Jack Sickler,2,10
16869,287,3,"Lieutenant Aldo ""The Apache"" Raine",2,0
16869,19119,9,Shosanna Dreyfus / Emmanuelle Mimieux,1,1
16869,27319,5,SS Colonel Hans Landa,2,2
16869,16847,11,"Sergeant Donny ""The Bear Jew"" Donowitz",2,3
16869,17288,10,Lieutenant Archie Hicox,2,4
16869,9824,7,Bridget von Hammersmark,1,5
16869,3872,25,Private First Class Fredrick Zoller,2,6
16869,1844,12,Sergeant Hugo Stiglitz,2,7
16869,32823,14,Corporal Wilhelm Wicki,0,8
16869,51636,22,Marcel,0,9
16869,107770,13,"Private First Class Smithson ""The Little Man"" Utivich",2,10
879,2157,1,Peter Banning,2,0
879,4483,2,Captain James S. Hook,2,1
879,1204,3,Tinkerbell,1,2
879,382,4,Smee,2,3
879,10978,11,Granny Wendy,1,4
879,6692,5,Moira Banning,1,5
879,13389,6,Jack 'Jackie' Banning,2,6
879,13390,7,Maggie Banning,1,7
879,13392,9,Tootles,2,8
879,13393,10,Pockets,0,9
879,12052,33,Young Wendy,1,10
1573,62,1,John McClane,2,0
1573,7673,4,Holly McClane,1,1
1573,7676,13,Richard Thornburg,2,2
1573,7672,9,Sgt. Al Powell,2,3
1573,22383,6,General Ramon Esperanza,2,4
1573,6573,5,Colonel Stuart,2,5
1573,22384,8,Major Grant,2,6
1573,11901,7,Captain Carmine Lorenzo,2,7
1573,56183,14,Leslie Barnes,2,8
1573,17874,15,Trudeau,0,9
1573,19453,16,Marvin,2,10
9257,2231,25,Sgt. Dan 'Hondo' Harrelson,2,0
9257,72466,26,Jim Street,2,1
9257,17647,3,Chris Sanchez,1,2
9257,36424,4,Deacon 'Deke' Kay,2,3
9257,2694,20,T.J. McCabe,2,4
9257,17604,21,Brian Gamble,2,5
9257,12792,22,Michael Boxer,2,6
9257,15533,23,Alex Montel,2,7
9257,38951,24,Lt. Greg Velasquez,2,8
9257,17941,19,GQ,2,9
9257,25944,27,Capt. Thomas Fuller,2,10
1903,500,13,David Aames,2,0
1903,955,14,Sofia Serrano,1,1
1903,6941,15,Julie Gianni,1,2
1903,6856,16,Dr. Curtis McCabe,2,3
1903,11662,17,Brian Shelby,2,4
1903,1284,18,Edmund Ventura,2,5
1903,9191,19,Thomas Tipp,2,6
1903,3063,20,Rebecca Dearborn,1,7
1903,19851,21,Dr. Pomeranz,2,8
1903,3128,22,Libby,1,9
1903,335,23,Aaron,2,10
9697,13242,1,Cleveland Heep,2,0
9697,2954,3,Mr. Dury,2,1
9697,12438,4,Harry Farber,2,2
9697,20275,5,Anna Ran,1,3
9697,58619,6,Young-Soon Choi,1,4
9697,11614,7,Vick Ran,2,5
9697,6862,8,Reggie,2,6
9697,58549,9,Mr. Leeds,2,7
9697,54782,10,Mrs. Bell,1,8
9697,17302,11,Joey Dury,2,9
9697,58620,12,Long Haired Smoker,2,10
395,5411,7,Alexa Woods,1,0
395,5412,8,Sebastian de Rosa,2,1
395,1125,9,Graeme Miller,2,2
395,5414,10,Maxwell Stafford,2,3
395,2478,11,Mark Verheiden,2,4
395,5415,12,Joe Connors,2,5
395,5416,13,Adele Rousseau,0,6
395,5417,14,Rusten Quinn,2,7
395,5421,15,Thomas Parks,2,8
395,2714,25,Charles Bishop Weyland,2,9
395,176199,72,Klaus,2,10
23398,69899,1,Toby,2,0
23398,212,2,Ian,2,1
23398,11662,3,Dave,2,2
23398,15033,4,Alvin (voice),2,3
23398,5661,5,Simon (voice),2,4
23398,49915,6,Theodore (voice),2,5
23398,56322,7,Eleanor (voice),1,6
23398,1772,8,Jeanette (voice),1,7
23398,18979,9,Brittany (voice),1,8
23398,61980,10,Dr. Rubin,1,9
23398,106934,11,Julie,0,10
10590,2461,19,Lt. Col. Hal Moore,2,0
10590,17141,20,Maj. Bruce 'Snake' Crandall,2,1
10590,289,21,Julie Moore,1,2
10590,16431,22,Sgt. Maj. Basil Plumley,2,3
10590,21594,23,2nd Lt. Jack Geoghegan,2,4
10590,41292,24,Barbara Geoghegan,1,5
10590,12834,25,Joe Galloway,2,6
10590,9048,29,Capt. Tom Metsker,2,7
10590,46772,30,2nd Lt. Henry Herrick,2,8
10590,13657,31,Capt. Tony Nadal,2,9
10590,65715,34,1st Lt. Charlie Hastings,2,12
117263,17276,7,Mike Banning,2,0
117263,6383,8,President Benjamin Asher,2,1
117263,9780,9,Lynne Jacobs,1,2
117263,192,14,Speaker Trumbull,2,3
117263,8329,15,Leah,1,4
117263,10883,16,Kang,2,5
117263,32597,23,Forbes,2,6
117263,965819,35,Connor,2,7
117263,62645,19,Jones,2,8
117263,120251,20,Mary Jane,1,9
117263,6832,21,Secretary of Defense Ruth McMillan,1,10
200,2387,8,Captain Jean-Luc Picard,2,0
200,2388,9,Commander William T. Riker,2,1
200,1213786,30,Lt. Commander Data,2,2
200,2390,11,Lt. Commander Geordi La Forge,2,3
200,2391,29,Lt. Commander Worf,2,4
200,2392,13,Doctor Beverly Crusher,1,5
200,2393,14,Counselor Deanna Troi,1,6
200,2518,18,Gallatin,2,7
200,1164,15,Ad'har Ru'afo,2,8
200,2516,16,Vice-Adm. Dougherty,2,9
200,2517,17,Anij,1,10
44943,6383,10,Michael Nantz,2,0
44943,72985,12,William Martinez,2,1
44943,149484,33,Cpl. Lee Imlay,2,2
44943,74302,34,Cpl. Jason Lockett,2,3
44943,83968,16,Peter Kerns,2,4
44943,150664,29,Cpl. Nick Stavrou,0,5
44943,31133,14,Kevin Harris,2,6
44943,58330,17,Steven Mottola,2,7
44943,18354,13,Michelle,1,8
44943,80352,35,Pfc. Shaun Lenihan,2,9
44943,208096,28,Corpsman Jibril Adukwu,2,10
587,3061,5,Younger Ed Bloom,2,0
587,3926,24,Older Ed Bloom,0,1
587,8289,25,Will Bloom,2,2
587,4431,26,Older Sandra Bloom,1,3
587,1283,27,Younger & Older Jenny/The Witch,1,4
587,8291,28,Younger Sandra Bloom,1,5
587,8293,29,Josephine,1,6
587,8294,30,Older Dr. Bennett,2,7
587,8295,31,Karl the Giant,2,8
587,62562,33,Don Price - Age 18-22,2,9
587,1294,34,Mildred,1,10
10395,514,1,Will Randall,2,0
10395,290,2,Raymond Alden,2,1
10395,13548,3,Stewart Swinton,2,2
10395,1160,4,Laura,1,3
10395,18794,12,Charlotte Randall,1,4
10395,28633,13,Detective Bridger,2,5
10395,20300,14,Mary,1,6
10395,11076,15,Roy,2,7
10395,11851,16,Dr. Vijay Alezais,2,8
10395,12122,17,Doctor,2,9
10395,55643,18,Maude,1,10
57212,91606,2,Capt. James Nicholls,2,0
57212,71580,3,Maj. Jamie Stewart,2,1
57212,20286,4,Geordie Soldier,2,2
57212,1639,5,Rose Narracott,0,3
57212,225692,6,Albert Narracott,2,4
57212,11207,9,Lyons,2,6
57212,3064,16,Ted Narracott,2,7
57212,5847,17,Pvt. Günther Schröder,0,8
57212,15086,19,Friedrich,2,9
57212,1665,21,Sgt. Fry,2,11
57212,1389549,62,Emilie,0,12
152760,1892,7,James Granger,2,0
152760,112,8,Claire Simone,1,1
152760,1461,9,Frank Stokes,2,2
152760,1532,10,Richard Campbell,2,3
152760,1230,11,Walter Garfield,2,4
152760,19923,12,Donald Jeffries,2,5
152760,56024,13,Jean Claude Clermont,2,6
152760,12438,14,Preston Savitz,2,7
152760,1050916,20,Colonel Wegner,2,8
152760,89821,21,Sam Epstein,2,9
152760,5646,25,Viktor Stahl,2,10
2756,228,10,Virgil 'Bud' Brigman,2,0
2756,1161,11,Lindsey Brigman,1,1
2756,2712,12,Lieutenant Hiram Coffey,2,2
2756,30151,13,Catfish De Vries,2,3
2756,18342,14,Alan 'Hippy' Carnes,2,4
2756,60118,15,Jammer Willis,2,5
2756,1984,16,Lisa 'One Night' Standing,1,6
2756,1534,17,Bendix,2,7
2756,21757,18,Arliss 'Sonny' Dawson,2,8
2756,948563,19,Lew Finler,2,9
2756,951985,20,Wilhite,2,10
33909,3392,8,Gordon Gekko,2,0
33909,10959,4,Jacob Moore,2,1
33909,16851,5,Bretton James,2,2
33909,36662,6,Winnie Gekko,1,3
33909,8924,11,Lewis Zabel,2,4
33909,4038,9,Sylvia Moore,1,5
33909,3265,10,Julie Steinhardt,2,6
33909,20491,12,Audrey,1,7
33909,76512,15,Jack Schwietzer,2,8
33909,118753,16,Jake's friend at club,2,9
33909,60118,17,Bill Clark,2,10
49017,114019,6,Dracula / Vlad Tepes,2,0
49017,190895,7,Mirena / Mina Murray,1,1
49017,55470,8,Mehmed II,2,2
49017,1050248,10,Ingeras,2,3
49017,4391,16,Master Vampire,2,4
49017,1330044,18,Dimitru,2,5
49017,84865,12,Cazan,2,6
49017,2050,13,Captain Petru,2,7
49017,20523,20,Simion,2,8
49017,62307,21,Shkelgim,2,9
49017,1211873,22,Hamza Bey,2,10
9882,5292,9,Anthony 'Hub' Hubbard,2,0
9882,516,10,Elise Kraft / Sharon Bridger,1,1
9882,62,11,Major-General William Devereaux,2,2
9882,4252,12,Agent Frank Haddad,2,3
9882,20667,13,Samir Nazhde,2,4
9882,136530,14,FBI Agent Mike Johanssen,0,5
9882,159850,15,Fred Darius,2,6
9882,2555,16,Danny Sussman,2,7
9882,129101,17,FBI Agent Floyd Rose,2,8
9882,20644,18,Khalil Saleh,2,9
9882,65829,19,Officer Henderson,2,10
2270,6194,24,Yvaine,1,0
2270,23458,23,Tristan,2,1
2270,1160,27,Lamia,1,2
2270,380,25,Cap. Shakespeare,2,3
2270,23459,26,Victoria,1,4
2270,17835,52,Ferdy the Fence,2,5
2270,973,28,Primus,2,6
2270,2983,35,Septimus,2,7
2270,4757,57,Secundus,2,8
2270,11390,36,King of Stormhold,2,9
2270,84035,43,Empusa,1,10
978,287,14,Heinrich Harrer,2,0
978,14591,15,"Dalai Lama, 14 Years Old",0,1
978,11207,16,Peter Aufschnaiter,2,2
978,14592,17,Ngawang Jigme,2,3
978,10134,18,Kungo Tsarong,2,4
978,14593,19,Ingrid Harrer,1,5
978,14594,20,Pema Lhaki,0,6
978,14595,21,British Officer,2,7
978,14596,22,Regent,2,8
978,11395,23,Chinese 'Amban',2,9
44564,32895,4,Nick Brannen,2,1
44564,4937,5,Ronny Valentine,2,1
44564,1920,3,Geneva Brannen,1,2
44564,6161,17,Beth,1,2
44564,15758,6,Dana,1,4
44564,66441,7,Concept Car Spokesmodel,1,5
44564,38673,12,Zip,2,6
44564,10486,13,Thomas Fern,2,7
44564,43599,14,Shoot the Puck Girl,1,8
44564,143714,15,Jackie,1,9
44564,143715,16,Cousin Betty,1,10
3132,4173,12,Officer Oakes,2,0
3132,2632,13,Jake Hayes/Kevin Pope/Michael Turner,2,1
3132,53,15,Adrik Vas,2,2
3132,16856,14,Officer Seale,2,3
3132,11703,16,Julie,1,4
3132,20808,17,Jarma/Dragan Henchman,2,5
3132,31647,18,Nicole,1,6
3132,17353,19,Dragan Adjanic,2,7
3132,31648,20,Michelle,2,8
3132,21134,21,Roland Yates,2,9
3132,31649,22,Officer Swanson,1,10
8814,18918,1,Sarge,2,0
8814,1372,2,John Grimm,2,1
8814,10882,12,Samantha Grimm,1,2
8814,27632,13,Goat,0,3
8814,58758,14,Destroyer,2,4
8814,12801,15,Duke,2,5
8814,3901,16,Corporal Dean Portman,2,6
8814,1015830,17,The Kid,2,7
8814,974,18,Pinky,2,8
8814,12359,19,Hell Knight / Curtis Stahl,2,9
8814,1074678,20,Mac,0,10
8427,776,1,Kelly Robinson,2,0
8427,887,2,Alexander Scott,2,1
8427,10696,3,Rachel,1,2
8427,55788,10,Lunchbox,2,3
8427,56890,11,Gundars,2,4
8427,58393,16,Beautiful Girl,1,6
8427,21163,18,Carlos,2,7
8427,83959,19,McIntyre,0,8
8427,20188,20,Edna,1,9
52520,3967,1,Selene,1,0
52520,9029,22,Dr. Jacob Lane,2,1
52520,8177,16,Detective Sebastian,2,2
52520,587020,20,David,2,3
52520,221116,15,Eve,0,4
52520,4391,14,Thomas,2,5
52520,65345,21,Lida,1,6
52520,115177,24,British newscaster,1,7
52520,208069,25,Kolb (Officer),2,8
52520,211958,26,Waterfront Cop,2,9
52520,60721,27,Leader of the Troop,2,10
80585,143240,19,Sherrie Christian,1,0
80585,935201,18,Drew Boley,2,1
80585,500,1,Stacee Jaxx,2,2
80585,7447,7,Dennis Dupree,2,3
80585,59919,5,Lonny Barnett,2,4
80585,50463,4,Constance Sack,1,5
80585,13242,17,Paul Gill,2,6
80585,17419,3,Mayor Mike Whitmore,2,7
80585,1922,6,Patricia Whitmore,1,8
80585,1064157,20,Beth,1,9
80585,1064158,21,Bartender Jimmy,0,10
10592,62,19,Col. William A. McNamara,2,0
10592,72466,20,Lt. Thomas W. Hart,2,1
10592,18288,22,Lt. Lincoln A. Scott,2,2
10592,15320,23,Col. Werner Visser,2,3
10592,6614,24,Staff Sgt. Vic W. Bedford,2,4
10592,3900,25,Capt. Peter A. Ross,2,5
10592,25868,26,Lt. Lamar T. Archer,0,6
10592,51792,27,Sgt. Carl S. Webb,2,7
10592,8192,29,Col. J.M. Lange,2,8
10592,51381,30,Pfc. W. Roy Potts,2,9
10592,5090,32,Pvt. Daniel E. Abrams,2,10
49021,976,9,Danny,2,0
49021,2296,10,Spike,2,1
49021,380,11,Hunter,2,2
49021,10862,12,Davies,2,3
49021,63312,13,Anne,1,4
49021,144081,14,Meier,2,5
49021,77335,15,Martin,2,6
49021,31164,16,Agent,2,7
49021,267790,17,M16 Man,0,8
49021,123879,18,Pennock,2,9
49021,75122,19,Harris,2,10
11535,21594,1,Jonathan Cross,2,0
11535,36424,2,Marcus Ridley,2,1
11535,11008,3,Aurora,1,2
11535,5471,4,Sanjay,2,3
11535,1003,16,Alexi Petrovich,2,4
11535,77351,18,Denekin,2,6
11535,58805,19,Serokin,2,7
11535,28871,20,Yuri Kotlev,2,8
11535,142159,21,Assistant Gold Coach,2,9
11535,106460,22,Coach Olga,1,10
11535,451,23,Red Team #9,0,11
10550,3131,1,Agent Jeremiah Ecks,2,0
10550,140,2,Agent Sever,1,1
10550,2518,3,Robert Gant,2,2
10550,11007,4,A.J. Ross,2,3
10550,10680,5,Rayne Gant,1,4
11258,192,11,Jim,2,0
11258,2224,12,Tom,2,1
11258,1811,13,Sheriff,2,2
11258,6613,14,Karen,1,3
11258,68812,15,Onkel Charlie,2,4
11258,9175,18,Mr. Mehlor,2,5
11258,95233,19,Phil,2,6
11258,49424,20,Kenny,2,7
11258,158452,21,Ray,2,8
11258,6576,22,Wayne Bryce,2,9
12610,2632,1,Osmosis Jones (voice),2,0
12610,2975,2,Thrax (voice),2,1
12610,11076,3,Drix (voice),2,2
12610,33285,4,Leah (voice),1,3
12610,1532,5,Frank Detomello,2,4
12610,28640,6,Mrs. Boyd,1,5
12610,1748,22,Mayor Phlegmming (voice),2,6
12610,6159,94,Tom Colonic (voice),2,7
59981,128206,2,Dorothy (voice),1,0
59981,707,3,Scarecrow (voice),2,1
59981,2387,4,Tugg (voice),2,2
59981,12791,5,Marshall Mallow (voice),2,3
59981,26485,6,The Cowardly Lion (voice),2,4
59981,17485,7,Wiser the Owl (voice),2,5
59981,7090,8,The Tin Man (voice),2,6
59981,78798,9,Munchkin Suitor (voice),2,7
59981,8318,10,Judge Jawbreaker (voice),2,8
59981,146748,11,China Princess (voice),1,9
59981,519,12,The Jester (voice),2,10
201088,74568,4,Nicholas Hathaway,2,0
201088,134184,8,Chen Dawai,0,1
201088,38280,7,Chen Lien,0,2
201088,19492,6,Carol Barrett,1,3
201088,7497,17,Mark Jessup,2,4
201088,63585,18,Alex Trang,2,5
201088,13939,53,Elias Kassar,2,6
201088,120826,54,Jeff Robichaud,0,7
201088,40543,16,Henry Pollack,2,8
201088,31387,52,Sadak,0,9
201088,1353945,58,Tech,0,10
5137,9642,2,Sky Captain,2,0
5137,12052,3,Polly Perkins,1,1
5137,1771,4,Dex,2,2
5137,11701,5,Franky,1,3
5137,39126,6,Mysterious Woman,1,4
5137,5658,7,Paley,2,5
5137,41379,8,Kaji,2,6
5137,3359,9,Dr. Totenkopf,2,7
5137,62233,120,Dr Walter Jennings,2,8
5137,41380,10,Dr. Kessler,2,9
5137,986518,30,Creepy,0,10
3093,4430,2,Catherine Tramell,1,0
3093,18616,3,Michael Glass,2,1
3093,44079,4,Milena Gardosh,1,2
3093,11207,5,Roy Washburn,2,3
3093,30429,6,Kevin Franks,2,4
3093,30430,7,Denise Glass,1,5
3093,30431,8,Jakob Gerst,2,6
3093,12791,9,Adam Towers,2,7
3093,25656,10,Henry Rose,2,8
3093,30432,11,Solicitor,1,9
3093,30433,12,Ferguson,2,10
107846,16483,7,Ray Breslin,2,0
107846,1100,8,Emil Rottmayer,2,1
107846,8767,18,Willard Hobbes,2,2
107846,980,10,Drake,2,3
107846,62644,11,Hush,2,4
107846,7132,19,Lester Clark,2,5
107846,98215,13,Roag,2,6
