movie_id,keyword_id
1979,720
1979,1671
1979,2546
1979,3376
1979,3800
1979,4375
1979,5774
1979,6506
1979,8828
1979,9663
1979,9715
1979,9717
1979,12405
1979,13027
1979,14601
1979,14760
1979,15271
1979,33456
1979,160117
1979,162365
1979,175975
1979,179102
1979,179431
1979,189115
1979,202541
1979,222915
1979,227591
1979,227595
87827,270
87827,2580
87827,4096
87827,4809
87827,6150
87827,12971
87827,18068
87827,158022
87827,163000
87827,163014
1250,2870
1250,3684
1250,3737
1250,4084
1250,5280
1250,5452
1250,5454
1250,9717
324668,782
324668,1453
324668,187844
9471,642
9471,1308
9471,4289
70981,803
70981,4565
70981,9951
70981,15285
70981,163402
70981,168835
70981,179430
70981,181895
70981,181900
70981,181905
70981,181908
70981,233300
70981,236312
10996,2161
10996,2639
10996,2646
10996,6054
10996,18035
68724,4565
68724,156039
68724,179823
2789,378
2789,4565
2789,5144
2789,12405
2789,221654
97020,679
97020,2964
97020,4565
97020,6149
97020,9714
97020,14819
97020,18021
7459,830
7459,963
7459,2552
7459,18035
7459,179431
7459,187056
42888,128
42888,1480
42888,10456
42888,179430
37834,470
37834,822
37834,1420
37834,2101
37834,3203
37834,3713
37834,4289
37834,6399
37834,9778
37834,15483
37834,33352
37834,33353
37834,179431
75612,1612
75612,4565
75612,9882
75612,11930
75612,156395
75612,186497
1895,797
1895,10013
1895,10629
1895,11491
1895,158449
1895,160840
1895,160946
1895,161176
1895,163272
1895,163277
1895,163295
1894,1399
1894,5340
1894,6092
1894,10013
1894,10527
1894,11491
1894,13027
1894,14819
1894,14922
1894,18069
1894,161176
1894,163239
1894,163242
1894,163248
1894,163252
1894,163255
1894,198710
585,1299
585,3256
585,6107
585,6129
585,9823
585,12011
585,12392
585,13124
585,167106
585,204006
585,225061
76170,233
76170,1462
76170,1852
76170,2504
76170,8828
76170,9715
76170,9717
76170,10761
76170,179431
1893,530
1893,1399
1893,2011
1893,2063
1893,4270
1893,4488
1893,6128
1893,161176
49519,4428
49519,5600
49519,5905
49519,10506
49519,14704
49519,15300
49519,18035
49519,159955
49519,179430
49519,179431
2395,271
2395,1200
2395,1396
2395,2070
2395,2280
2395,2343
2395,2673
2395,3035
2395,5276
2395,6088
2395,6716
12100,233
12100,1956
12100,4305
12100,4405
12100,4595
12100,4950
12100,9524
12100,9525
290595,616
290595,2343
290595,3205
290595,169341
290595,211392
98566,779
98566,949
98566,1701
98566,2766
98566,4580
98566,6362
98566,7002
98566,9715
98566,9717
98566,10278
98566,14512
98566,41412
98566,161184
98566,198781
98566,209714
49047,4040
49047,6203
49047,9882
49047,14626
49047,191586
9619,720
9619,1415
9619,1919
9619,2227
9619,2669
9619,2859
9619,3347
9619,3623
9619,4663
9619,5096
9619,6281
9619,7051
9619,10084
9619,14601
9619,14760
9619,158272
9619,163398
9619,164658
9619,188351
9619,208580
9619,211215
9619,215861
9619,220844
308531,380
308531,6362
308531,9663
308531,9717
308531,10278
308531,189359
166424,3822
166424,4375
166424,5086
166424,7939
166424,8828
166424,9715
166424,9717
166424,155030
166424,160117
166424,191564
166424,205731
1593,2598
1593,4062
1593,4225
1593,4630
1593,5146
1593,5566
1593,5647
1593,5648
1593,12616
1593,15101
1593,15252
1593,41180
1593,179431
1593,209387
254128,387
254128,3521
254128,188351
254128,189411
254128,209714
254128,213895
254128,213896
254128,222529
714,212
714,392
714,470
714,478
714,1774
714,2051
714,2136
714,2534
714,2954
714,3272
714,3531
714,3586
714,3587
714,3588
714,14735
714,41249
714,164713
2024,526
2024,531
2024,697
2024,779
2024,1402
2024,1465
2024,2983
2024,3074
2024,4653
2024,5600
2024,5992
2024,6731
2024,9672
2024,10292
2024,10364
163,9663
163,159480
163,159488
163,159490
163,159491
163,159496
163,159497
787,258
787,782
787,1308
787,1328
787,1376
787,1419
787,2587
787,2708
787,4049
787,5809
787,6038
787,8438
787,10061
787,12371
787,14677
262500,818
262500,2020
262500,4565
262500,9663
262500,162988
262500,206298
262500,209714
262500,211389
2567,2336
2567,3203
2567,5565
2567,9094
2567,10168
2567,10352
2567,33483
2567,221446
2567,229078
38745,736
38745,3691
38745,7376
38745,154794
38745,209714
40805,258
40805,779
40805,782
40805,2016
40805,2334
40805,4613
40805,4728
40805,8508
40805,9639
40805,9715
40805,9748
40805,11060
40805,14819
40805,15482
40805,15483
40805,15484
53182,18712
53182,162861
53182,179431
53182,182677
53182,188955
53182,190999
53182,195862
53182,209714
41513,305
41513,2343
41513,9717
41513,10336
41513,10842
41513,15072
41513,15073
41513,15074
41513,15075
41513,15076
41513,179431
13700,4932
13700,5543
13700,18165
262504,818
262504,2020
262504,4565
262504,9663
262504,162988
262504,206298
262504,223438
39254,494
39254,1721
39254,6075
39254,14544
39254,166802
39254,180574
39254,202314
77931,10244
77931,10336
77931,15072
1639,1422
1639,2799
1639,6104
1639,10617
1639,33461
1639,228194
80274,818
80274,3010
80274,4238
80274,5561
80274,9685
80274,9882
80274,10568
80274,14909
80274,171803
80274,207444
80274,223438
1571,279
1571,521
1571,720
1571,1562
1571,1812
1571,1930
1571,2157
1571,3376
1571,3543
1571,3612
1571,5572
1571,8440
1571,9663
1571,9937
1571,10950
1571,14601
1571,14819
1571,15156
1571,15483
1571,33352
1571,33553
1571,165340
1571,218122
1571,219404
1571,226846
120,603
120,604
120,606
120,609
120,611
120,818
120,1262
120,2407
120,3098
120,3347
120,4587
120,4959
120,6464
120,46951
120,177912
120,234213
10204,90
10204,212
10204,242
10204,385
10204,582
10204,1847
10204,3497
10204,5973
8489,279
8489,396
8489,2792
8489,5565
8489,12562
10588,977
10588,1155
10588,3925
10588,4630
10588,6669
10588,15101
2048,236
2048,310
2048,312
2048,520
2048,818
2048,1701
2048,2964
2048,3703
2048,4565
2048,6149
2048,9826
2048,14544
2048,209714
2048,220903
1495,2868
1495,6917
1495,10466
1495,10491
1495,14656
1495,14989
1495,208681
1495,222337
1495,222340
10137,380
10137,818
10137,977
10137,2161
10137,2393
10137,6783
10137,7714
10137,9963
10137,10064
10137,13142
10198,818
10198,3392
10198,5091
10198,7376
10198,10336
10198,155180
10198,178902
10198,179411
10198,179431
10198,181329
10198,192995
10198,197935
286217,818
286217,839
286217,1432
286217,1533
286217,4003
286217,9743
286217,9831
286217,9882
286217,10160
286217,10349
286217,14626
286217,156810
286217,168603
286217,179431
286217,196367
1635,402
1635,741
1635,2038
1635,4565
1635,6017
1635,6089
1635,10685
1635,11628
1635,188959
24113,2301
24113,3457
24113,9713
24113,190816
9679,380
9679,703
9679,830
9679,915
9679,1936
9679,5301
9679,9714
9679,10051
9679,10085
9679,10291
9679,10950
9679,11148
9679,14601
9679,14819
9679,15100
9679,15483
9679,41158
9679,156117
9679,161636
9679,162842
9679,226581
9679,227900
98,588
98,1394
98,1395
98,1399
98,1405
98,2280
98,2831
98,10141
98,11221
98,14704
98,15300
98,18543
98,157499
98,160840
98,179780
98,192230
98,235791
98,235792
98,235793
180,476
180,521
180,2620
180,2964
180,3249
180,4565
180,9826
180,207268
180,236189
672,391
672,616
672,2343
672,2630
672,3650
672,3872
672,3873
672,3884
672,3891
672,4252
672,179430
36557,131
36557,383
36557,585
36557,949
36557,3515
36557,10594
36557,10609
36557,13006
36557,156095
36557,206125
869,690
869,1826
869,1828
869,2020
869,2552
869,2831
869,3801
869,4379
869,4565
869,10158
869,14759
869,207569
280,679
280,1366
280,4458
280,4565
280,11426
280,11857
280,14819
280,14946
280,160131
280,160381
280,162532
280,175468
280,175472
11322,1388
11322,2430
11322,4276
11322,9774
11322,9777
11322,155443
4982,240
4982,577
4982,2149
4982,3391
4982,3679
4982,3734
4982,6974
4982,8015
4982,11733
4982,11734
4982,13142
4982,14536
4982,15167
4982,18035
4982,163081
4982,179430
4982,193305
4982,206701
36955,470
36955,949
36955,1196
36955,1419
36955,1930
36955,2284
36955,3546
36955,4289
36955,161520
36955,167444
36955,167451
36955,167455
36955,167461
36955,167466
36955,167467
36955,217421
18487,1562
18487,14512
18487,155735
18487,177489
18487,177493
18487,177501
18487,177502
18487,179430
39451,428
39451,977
39451,4604
39451,5569
39451,9963
39451,10425
39451,179431
27581,2398
27581,167529
27581,167531
27581,167536
27581,167538
27581,167541
27581,167542
27581,179430
27581,179431
9268,236
9268,502
9268,797
9268,1562
9268,2052
9268,2547
9268,2708
9268,3581
9268,4009
9268,6163
9268,9758
9268,10085
9268,10202
9268,10410
9268,11207
9268,12371
9268,13008
9268,14601
9268,14819
9268,15246
9268,156334
9268,176802
9268,191600
9268,228607
9268,228610
68718,801
68718,1701
68718,3136
68718,3679
68718,6054
68718,9713
68718,9748
68718,9823
68718,10084
68718,10950
68718,12425
68718,15017
68718,33780
68718,160324
68718,163129
68718,179430
68718,187376
68718,188772
68718,202703
68718,206687
68718,207928
10545,90
10545,818
10545,934
10545,1523
10545,1691
10545,1938
10545,2422
10545,2544
10545,2638
10545,4344
10545,5090
10545,9995
10545,11001
10545,13014
10545,158787
10545,160213
10545,160274
10545,177894
10545,213097
11688,1291
11688,1421
11688,2280
11688,3998
11688,4152
11688,9360
11688,207745
76163,3800
76163,9791
76163,12617
76163,14819
76163,33678
76163,159753
76163,162085
76163,162487
76163,179305
76163,179321
2059,483
2059,1454
2059,6956
2059,41586
2059,184134
2486,818
2486,5457
2486,12554
2486,170362
2486,188178
2486,223438
16523,170173
16523,170667
16523,170669
16523,170677
16523,170678
16523,170682
16523,170688
16523,170703
16523,207597
116711,2486
116711,159075
37710,90
37710,612
37710,3864
37710,4654
37710,9840
9946,186
9946,572
9946,613
9946,1499
9946,2483
9946,2870
9946,3030
9946,3036
9946,5545
9946,6150
9946,8440
9946,8685
9946,8686
9946,8778
9946,9937
9946,10093
9946,11612
9946,13008
9946,14512
9946,14601
9946,14765
9946,14819
9946,14999
9946,172382
9946,181375
9946,187844
9946,199978
1372,526
1372,736
1372,917
1372,1465
1372,2831
1372,3070
1372,3379
1372,5417
1372,5419
1372,5420
1372,5422
1372,6212
1372,33617
1372,158455
106646,417
106646,572
106646,738
106646,974
106646,3923
106646,5565
106646,5636
106646,5809
106646,6974
106646,10631
106646,14964
106646,179018
414,483
414,849
414,3259
414,6969
414,9104
414,9715
414,10486
414,10525
414,11268
414,14819
414,15009
414,33518
414,33626
414,33981
414,34156
414,156116
414,157166
414,157583
414,163455
414,170383
414,170652
563,305
563,1423
563,1826
563,2051
563,2900
563,2902
563,4565
563,6092
563,8201
563,9831
563,13065
563,161247
563,162365
83542,402
83542,2964
83542,4565
83542,159753
83542,179431
83542,184584
83542,187056
83542,214548
41216,3905
314,418
314,572
314,849
314,3258
314,4411
314,6496
314,10843
314,11322
314,11738
314,18933
314,180734
314,236969
184315,3070
184315,14643
184315,162861
184315,187301
184315,192913
184315,209482
9016,679
9016,818
9016,1826
9016,1860
9016,1872
9016,1969
9016,4418
9016,6956
9016,9736
9016,9882
9016,9951
9016,10336
9016,10594
9016,11088
9016,13194
9016,156316
9016,196483
18162,4862
18162,12616
18162,177280
18162,179431
138103,591
138103,6163
138103,9663
138103,11107
138103,11612
138103,14643
138103,157424
138103,188944
257088,1568
257088,4654
257088,12189
257088,18525
257088,209714
10214,1009
10214,2546
10214,5895
205775,236
205775,270
205775,658
205775,1899
205775,2580
205775,3799
205775,4676
205775,9672
205775,9743
205775,10349
205775,33829
205775,34079
205775,41393
205775,179578
205775,185722
205775,187318
205775,188266
205775,207928
205775,208048
205775,219785
205775,223211
205775,223212
11692,305
11692,585
11692,1010
11692,2334
11692,2964
11692,6220
11692,18069
22972,41177
22972,41178
22972,41179
227973,11825
227973,18035
227973,209714
227973,210469
227973,221015
29193,811
29193,2246
29193,3338
29193,10183
1734,5153
1734,157894
1734,163306
3131,657
3131,1857
3131,2356
3131,2987
3131,3430
3131,3799
3131,3882
3131,4452
3131,4931
3131,6092
3131,10084
3131,10726
76758,173251
76758,173254
9408,658
9408,1477
9408,1524
9408,1669
9408,1671
9408,2581
9408,5378
9408,5614
9408,11800
9890,803
9890,3451
9890,4375
855,1968
855,2820
855,4265
855,4267
855,4337
855,10174
855,222529
77953,6078
77953,6083
77953,6085
77953,181654
77953,181655
77953,181656
77953,181657
77953,181659
77953,181668
77953,181682
18,402
18,444
18,679
18,1160
18,2964
18,3622
18,3801
18,4776
18,6163
18,9673
18,9951
18,10093
18,10150
18,10842
18,10950
18,11148
18,11290
18,14512
18,161176
18,162365
18,164920
18,169593
18,172718
18,223344
18,229863
18,234630
10501,1321
10501,2673
10501,9725
57800,183413
57800,183414
57800,183415
57800,183418
57800,183421
57800,183422
57800,183425
57800,193193
57800,193194
57800,193196
150689,995
150689,2343
150689,3071
150689,3205
150689,4152
150689,9920
150689,13014
150689,158438
150689,173003
150689,186847
7980,570
7980,1228
7980,2620
7980,3352
7980,6155
7980,6381
7980,10714
7980,13092
7980,14576
7980,18425
7980,172291
7980,184988
7980,223438
12,494
12,10026
12,14785
12,33759
12,33760
12,156948
12,179430
12,179431
12,180557
12,180568
12,180574
12,181068
122,603
122,606
122,609
122,818
122,3301
122,3930
122,6091
122,9812
122,11173
122,14707
122,14819
122,162846
122,173700
122,207372
122,234213
121,603
121,606
121,609
121,611
121,818
121,1653
121,1964
121,4268
121,6092
121,10364
121,10563
121,33788
121,177912
121,189093
121,234213
68737,2343
68737,4238
68737,177895
68737,177900
68737,177901
68737,223438
68737,234213
1995,1454
1995,1529
1995,5295
1995,5959
1995,5960
1995,5961
1995,6956
1995,41586
1995,41645
1995,184134
157353,310
157353,1576
157353,2651
157353,2812
157353,3222
157353,6506
157353,9673
157353,9678
157353,13015
157353,14760
157353,193013
157353,198423
157353,199320
157353,205852
157353,205853
157353,205854
331,911
331,1718
331,1719
331,1720
331,1766
331,1770
331,3800
331,10084
331,10364
331,12616
331,178010
61791,2051
61791,2172
61791,4392
61791,4565
61791,12393
61791,14759
61791,15149
61791,158025
61791,158101
8204,1155
8204,10235
8204,14768
8204,156282
8204,160980
8204,180724
8204,189094
8204,195269
8204,223448
47964,258
47964,591
47964,2139
47964,10685
47964,18074
47964,186447
47964,186450
10733,1556
10733,3776
10733,8862
10733,155466
10733,163127
9806,1308
9806,1328
9806,1701
9806,2041
9806,4391
9806,4769
9806,6110
9806,7335
9806,9715
1408,911
1408,1454
1408,1969
1408,3799
1408,5470
1408,12988
32657,1299
32657,2036
32657,9649
32657,44365
32657,68838
32657,223438
607,1308
607,1381
607,1568
607,1826
607,2173
607,2428
607,2547
607,3240
607,3242
607,3243
607,4751
607,9951
607,174915
863,2598
863,3246
863,3394
863,3800
863,4294
863,4295
863,4298
863,6054
863,18031
863,175343
863,179431
863,187065
863,209386
863,209387
44048,163228
5175,179431
2655,1328
2655,3358
2655,10112
2655,10224
2655,11169
2655,162846
22794,3694
22794,10637
22794,156810
8355,2219
8355,3450
8355,6255
8355,10787
8355,12616
8355,17985
8355,179431
8355,209714
116745,486
116745,1003
116745,4620
116745,5746
116745,5779
116745,13094
116745,15097
116745,18326
116745,33355
116745,173276
116745,182195
116745,188841
4327,779
4327,5248
4327,33626
4327,33705
1422,1568
1422,1680
1422,6149
1422,9713
1422,10391
1422,11199
1422,11578
1422,14617
1422,177235
1422,177258
1422,177259
10674,2156
10674,4344
10674,4613
10674,5600
10674,5719
10674,7376
10674,12554
10674,157904
7446,886
7446,8201
7446,10787
7446,162262
7446,167475
7446,167477
7446,167486
7446,167492
7446,179431
7446,184816
7446,224875
65754,570
65754,736
65754,818
65754,917
65754,2157
65754,2652
65754,4470
65754,5340
65754,9714
65754,10371
65754,10714
65754,10941
65754,12361
65754,155555
65754,156386
65754,197952
65754,207691
1572,258
1572,444
1572,483
1572,642
1572,703
1572,720
1572,1321
1572,1552
1572,3799
1572,5572
1572,6149
1572,9663
1572,9758
1572,10950
1572,14512
1572,14601
1572,14819
1572,15483
1572,18525
1572,177309
1572,187844
1572,188329
1572,192707
1572,219404
1572,226838
10528,703
10528,770
10528,1909
10528,4252
10528,5638
10528,9104
10528,9401
10528,9826
10528,10028
10528,11855
10528,33514
271969,10085
271969,232766
10865,658
10865,2768
10865,10336
10865,14785
10865,33696
258509,10986
258509,10987
258509,11477
258509,179430
258509,179431
2253,220
2253,236
2253,258
2253,441
2253,836
2253,1157
2253,1956
2253,3063
2253,4812
2253,6054
2253,9758
2253,10202
2253,10786
2253,11109
2253,11121
2253,11122
2253,11123
2253,11124
2253,14819
10661,242
10661,536
10661,539
10661,928
10661,2336
10661,3037
10661,3038
10661,3039
10661,3188
10661,5907
10661,6785
10661,8932
257344,282
257344,5801
257344,192962
257344,209714
257344,220855
644,310
644,530
644,549
644,803
644,936
644,1603
644,2219
644,2393
644,3205
644,3244
644,3246
644,3248
644,3249
644,4565
644,9951
644,40850
644,156702
644,161891
10756,352
10756,2343
10756,2918
10756,3358
10756,14724
10756,162846
10756,179430
686,818
686,1432
686,1508
686,1603
686,2846
686,3412
686,3416
686,3417
686,3419
686,10706
686,11001
686,14760
686,15246
686,159961
686,160515
686,162356
686,162357
686,226028
686,226240
9383,627
9383,4005
9383,14760
9383,160130
9383,198781
179,242
179,407
179,409
179,434
179,441
179,836
179,9748
179,9826
179,15053
179,15155
179,18525
179,174375
76285,351
76285,2034
76285,14667
76285,180548
76285,180909
76285,180912
76285,209714
76285,221835
76285,221836
76285,223438
1996,483
1996,1454
1996,1456
1996,3510
1996,5127
1996,5962
1996,5964
1996,6956
1996,12354
1996,41586
1996,41645
1996,184134
291805,212
291805,478
291805,2343
291805,2908
291805,7002
291805,9663
291805,9748
291805,10051
291805,10562
291805,228519
291805,236458
10003,220
10003,2139
10003,5138
10003,6168
10003,186946
1535,470
1535,478
1535,591
1535,2106
2067,839
2067,1612
2067,3801
2067,9951
2067,11440
2067,12405
2067,14626
2067,157444
2067,160515
2067,191586
46195,1161
46195,2551
46195,2646
46195,4344
46195,7453
46195,12649
46195,18165
46195,179431
46195,236475
46195,236476
2277,803
2277,3249
2277,6089
2277,9685
2277,14544
10357,1552
10357,2859
10357,3347
10357,7051
10357,12670
4477,242
4477,949
4477,2142
4477,7005
8665,339
8665,2111
8665,4607
8665,6790
8665,155652
8665,187056
9387,1394
9387,1522
9387,4798
9387,14665
9387,234213
921,396
921,1199
921,1477
921,1952
921,2783
921,2792
921,4487
921,4610
921,4613
921,4614
921,4615
921,5565
921,5600
921,6066
921,6075
4464,643
4464,2355
4464,3525
4464,5571
664,1157
664,2213
664,2214
664,2493
664,3337
664,3338
664,3693
664,3875
664,5096
664,5543
664,9276
664,10617
664,12335
664,12336
664,15160
8358,911
8358,1252
8358,5605
8358,9957
8358,12617
8358,155746
8358,157524
8358,170319
9836,270
9836,1357
9836,2172
9836,3028
9836,4345
9836,9673
9836,9986
9836,10794
9836,11500
9836,12990
9836,14728
9836,18035
9836,179431
2502,220
2502,782
2502,818
2502,1453
2502,1589
2502,2251
2502,9663
2502,9937
2502,10562
2502,10950
2502,11134
2502,14819
2502,14967
2502,15483
2502,18067
2502,18520
2502,18522
2502,33779
2502,164148
2502,186450
2502,188955
9772,378
9772,417
9772,736
9772,833
9772,1562
9772,1954
9772,7188
9772,8986
9772,10237
9772,10410
9772,12371
9772,15089
9772,41249
9772,174019
9772,188955
9772,200808
9772,207901
9772,226150
161,378
161,3430
161,3688
161,10453
161,10530
161,11362
161,14570
161,159355
161,159358
161,159362
161,159369
161,159370
52451,9791
52451,12995
52451,14577
52451,207941
52451,209714
76492,616
76492,2343
76492,2904
76492,3133
76492,3633
76492,4062
76492,5891
76492,6737
76492,11155
76492,12377
76492,160130
76492,179431
76492,179860
76492,181068
76492,231407
4523,351
4523,2011
4523,3205
4523,4344
4523,7376
4523,7939
4523,10336
4523,170362
4523,177901
4523,193521
59961,591
59961,14819
59961,41668
59961,176802
59961,176806
59961,176809
10481,212
10481,378
10481,3398
10481,5424
10481,6491
10481,8841
10481,8905
10481,15162
10481,158369
59108,1418
59108,4543
59108,12547
59108,15275
59108,18525
59108,33632
59108,156640
59108,158750
59108,159325
59108,159330
59108,159333
59108,159334
59108,159339
59108,159341
59108,159343
59108,159346
59108,159350
1581,65
1581,212
1581,886
1581,1441
1581,1655
1581,5854
1581,6581
1581,9799
1581,12670
1581,171366
1581,187056
1581,207317
9798,417
9798,521
9798,720
9798,769
9798,1284
9798,1666
9798,1936
9798,2051
9798,2980
9798,3376
9798,3635
9798,6078
9798,9778
9798,9937
9798,10092
9798,10391
9798,10410
9798,10909
9798,14536
9798,18419
9798,18420
9798,158938
9798,227411
22897,3687
22897,5982
22897,187056
298,585
298,9727
298,9748
298,10051
298,14570
298,159772
298,159783
7484,414
7484,1262
7484,2101
7484,2522
7484,3208
7484,3713
7484,5774
7484,7946
7484,10468
7484,158279
157350,818
157350,4565
157350,14751
157350,162988
157350,180492
157350,211389
157350,223438
853,1442
853,1589
853,1956
853,4264
10159,414
10159,800
10159,801
10159,1721
10159,5968
10159,6956
10159,10787
9593,2343
9593,9732
9593,11931
9593,15252
9593,15284
9593,48711
9593,160612
9593,161849
9593,161868
1904,233
1904,549
1904,1156
1904,1411
1904,1956
1904,4342
9615,830
9615,1926
9615,3296
9615,3796
9615,6996
9615,8574
9615,10931
9615,33885
9615,159953
51052,65
51052,1991
51052,179431
51052,187056
51052,207317
297,314
297,699
297,978
297,2407
297,3684
297,10791
297,10855
297,13005
297,33626
9884,949
9884,1812
9884,2148
9884,2733
9884,9748
9884,14601
9884,41019
9884,206544
16858,837
16858,886
16858,4345
16858,9732
16858,15160
16858,18298
16858,33731
16858,156028
16858,156507
16858,157959
16858,160840
16858,165399
16858,165402
16858,165407
16858,165419
16858,165420
16858,165423
62764,2013
62764,3205
62764,4252
62764,7325
62764,9990
62764,10842
62764,15206
62764,15320
62764,46951
62764,169339
62764,169341
62764,169343
62764,169350
62764,169356
62764,169358
62764,169362
62764,169366
62764,169367
62764,169378
62764,179431
22538,170335
22538,175297
22538,175301
22538,175309
22538,175314
22538,175316
22538,175321
22538,175322
22538,179430
9341,5178
9341,187033
9341,189411
12107,9181
12107,10125
12107,18035
12107,160450
12107,179431
12107,191881
9637,1735
9637,3392
9637,10793
9637,223067
49049,279
49049,417
49049,853
49049,934
49049,1761
49049,3703
49049,4458
49049,4565
49049,5822
49049,6149
49049,9685
49049,9717
49049,10292
49049,10349
49049,12371
49049,13142
49049,14687
49049,14742
49049,14819
49049,15009
49049,15108
49049,18026
49049,18712
49049,162988
49049,162993
49049,162994
49049,185434
49049,203165
49049,236590
9339,802
9339,1022
9339,1786
9339,2301
9339,3737
9339,4379
9339,8506
9339,10103
9339,11390
9339,11612
9339,13027
9339,15162
9339,34004
9339,156282
9339,162225
9339,175536
16281,1299
16281,3335
16281,5404
16281,7172
16281,7325
16281,9706
16281,9717
16281,10292
16281,11321
16281,12377
16281,157351
39691,13006
39691,179430
39691,179431
39691,209714
8247,704
8247,818
8247,1452
8247,1721
8247,3713
8247,3822
8247,4769
8247,4820
8247,4986
8247,6170
11253,2096
11253,7005
11253,9403
11253,9715
11253,11196
11253,14819
11253,18096
11253,18149
11253,33933
11253,155030
11253,157789
11253,163074
11253,174203
11253,174209
11253,174222
11253,226774
1949,387
1949,582
1949,627
1949,736
1949,918
1949,1583
1949,3152
1949,4123
1949,4399
1949,4923
1949,4942
1949,4950
1949,6149
1949,9826
1949,10714
1949,12193
8452,402
8452,2964
8452,9826
8452,11628
8452,18069
8452,162988
8452,187046
8452,196376
310,186
310,305
310,457
310,488
310,542
310,725
310,917
310,1605
310,6150
310,6157
310,9649
310,9844
27578,331
27578,779
27578,1589
27578,2041
27578,3070
27578,3450
27578,10084
27578,10685
27578,14765
27578,14964
27578,40884
27578,159753
27578,179431
954,90
954,212
954,470
954,591
954,949
954,1308
954,1568
954,2001
954,2112
954,3268
954,3269
954,3530
954,4123
954,4289
954,4683
954,6104
954,10364
954,10988
954,11134
954,33705
70160,3298
70160,4565
70160,11322
70160,18101
70160,18106
70160,18109
70160,18249
70160,53995
70160,164092
70160,179751
70160,179776
70160,179778
70160,179780
70160,179781
70160,179803
70160,223438
45243,1381
45243,6710
45243,11199
45243,11461
45243,179431
364,65
364,417
364,848
364,849
364,853
364,3298
364,5570
364,6969
364,7002
364,9715
364,14819
364,15002
364,15481
364,163074
364,163455
364,173861
364,173866
364,173867
364,214644
7518,990
7518,1240
7518,1950
7518,2105
7518,2522
7518,2847
7518,2922
7518,3700
7518,5774
7518,6362
7518,7125
7518,7948
7518,7949
7518,18165
11544,1156
11544,1603
11544,1668
11544,2393
11544,2766
11544,4862
11544,4939
11544,10336
11544,15162
11544,168490
9986,1701
9986,3875
9986,3986
9986,4931
9986,5698
9986,6054
9986,6202
9986,6464
9986,9713
9986,10084
9986,10349
9986,11477
9986,11539
9986,18035
9986,33621
9986,33623
9986,206052
8656,840
8656,1432
8656,3337
8656,4040
8656,4803
8656,5096
8656,6941
8656,10222
8656,14626
8656,187056
8656,199076
146216,90
146216,212
146216,591
146216,2139
146216,14555
146216,166571
146216,182185
9291,378
9291,579
9291,1563
9291,1936
9291,5418
9291,6075
55301,9663
55301,10986
55301,11095
55301,234363
11665,246
11665,470
11665,949
11665,2052
11665,3800
11665,4721
11665,10988
11665,33649
6964,965
6964,2336
6964,187056
11324,818
11324,2041
11324,2215
11324,5340
11324,10323
11324,11207
11324,11208
11324,208611
12193,65
12193,9799
12193,10041
12193,207317
9928,1436
9928,4480
9928,14544
9928,193305
754,1568
754,1666
754,1865
754,3868
754,3927
754,5572
754,6062
754,9748
754,9758
754,10614
754,10950
754,11612
754,12391
754,12670
754,14601
754,14687
754,18525
754,156786
754,170212
754,187844
754,188134
754,194942
754,208708
10202,187084
10202,187710
10202,189449
10202,202322
10202,206809
10202,206810
10202,206811
10202,206812
4147,18712
4147,174984
4147,174985
4147,174994
4147,175001
4147,175005
4147,175007
4147,175008
4147,175011
4147,175016
4147,175017
50546,966
50546,1907
50546,1936
50546,4585
50546,6038
50546,9673
50546,9767
50546,9963
1701,378
1701,502
1701,720
1701,822
1701,1420
1701,1568
1701,1666
1701,3930
1701,4245
1701,10685
1701,10950
1701,11207
1701,14570
1701,14601
1701,14707
1701,14819
1701,15234
1701,18034
1701,33482
1701,156805
1701,195295
13027,310
13027,521
13027,1308
13027,1562
13027,1576
13027,1812
13027,2314
13027,7375
13027,18525
2289,1014
2289,1465
2289,1806
2289,1872
2289,2038
20504,3096
20504,4458
20504,4565
20504,6150
20504,33768
9574,1334
9574,1436
9574,3092
9574,6348
9574,8044
9574,10125
9574,13027
11618,818
11618,2754
11618,3098
11618,3358
11618,4142
11618,4479
11618,5374
11618,5918
11618,9714
11618,10224
11618,33587
11618,154901
11618,155811
11618,156075
11618,167104
11618,169816
11618,172801
11618,172808
11618,172812
11618,172815
11618,172816
11618,172822
2300,6075
2300,6496
2300,13005
2300,176746
2300,177208
2300,177216
2300,177218
2300,177219
2300,177224
2300,177227
2300,177228
2300,177230
2300,177231
2300,177232
12096,642
12096,5340
12096,5439
12096,15127
12096,159548
12096,159550
12096,217324
10200,1603
10200,1612
10200,1954
10200,2227
10200,4210
10200,6086
10200,9714
10200,9738
10200,9951
10200,10150
10200,10891
10200,11117
10200,11479
10200,14755
10200,15271
10200,156388
10200,156661
10200,160515
10200,161287
10200,209517
10200,219965
10200,226763
8834,242
8834,591
8834,720
8834,782
8834,1328
8834,1523
8834,1749
8834,1812
8834,2340
8834,2564
8834,3713
8834,4934
8834,6078
8834,6086
8834,6318
8834,9665
8834,9826
8834,9937
8834,10410
8834,13006
8834,187844
8834,192097
8834,194581
8834,226689
228150,1956
228150,2652
228150,6091
228150,11064
228150,11102
228150,11117
6068,191088
6068,191089
41515,2406
41515,6878
41515,10468
41515,209714
41515,221037
9023,3714
9023,6089
9023,8241
9023,9823
9023,9902
9023,10336
9023,156234
9023,158264
9023,158265
9023,158266
38317,11477
